TR	81	5	1	RND	SA01	a43aa07f3c7048b490527002949e674d	44386	4710	1000	5366676
TR	81	5	1	GREEDY	SA01	8de2b03d4c644985a17f9092942eea4e	38643	4602	1000	6326356
TR	81	5	1	GREEDY	SA01	b41c279bf6e54903b611c22bff1539ba	30498	4579	1000	3502497
TR	81	5	1	GREEDY	SA01	1e4daacfc7484c0bbf3079184ceccb95	38910	4545	1000	5147012
TR	81	5	1	GREEDY	SA01	17b6c830c10a4d3eb8a4c0f2c1b4f2f5	41677	4635	1000	13625666
TR	81	5	1	GREEDY	SA01	502b1c4000fa43f88178d9ad7efc8bba	29385	4687	1000	7328823
TR	81	5	1	GREEDY	SA01	318be732e5aa4827b4fb649579822bf9	28644	4750	1000	5567554
TR	81	5	1	GREEDY	SA01	65b381db34b34275be5c0041caf9593f	34011	4904	1000	2997672
TR	81	5	1	GREEDY	SA01	9474a744d34a41bca0ee6e342eea323b	35028	4672	1000	3019585
TR	81	5	1	GREEDY	SA01	3dbc75006edf49beb1e2ea980bf48baa	37945	4530	1000	5993158
TR	81	5	1	GREEDY	SA01	5af0e799495a4149867b5c66722ecc69	44621	4648	1000	6586139
TR	81	5	1	GREEDY_RND	SA01	452e08b533814bd0847bc45bd04306e5	58413	4698	1000	4191201
TR	81	5	1	GREEDY_RND	SA01	c5d82878a04b47d586b5488dcca7a2e5	49740	4588	1000	6607999
TR	81	5	1	GREEDY_RND	SA01	44b843604161441f83e9240b0f85e83b	46801	4566	1000	3275816
TR	81	5	1	GREEDY_RND	SA01	45b9ed689fc342c596d44714d88cbe80	51384	4681	1000	5971579
TR	81	5	1	GREEDY_RND	SA01	3f133204dcd24311ab388506870f098c	52436	4524	1000	3286559
TR	81	5	1	GREEDY_RND	SA01	8575f59a0f6a4f5f8f864c7f4a1f4583	61723	4573	1000	14345718
TR	81	5	1	GREEDY_RND	SA01	9fe302fc36ed42d48ca63065b106d04b	55720	4598	1000	25755549
TR	81	5	1	GREEDY_RND	SA01	37a256af78724560810349e703021eca	50338	4732	1000	6504847
TR	81	5	1	GREEDY_RND	SA01	035b95d8c3c64eaeb099ac69ecc14755	52861	4498	1000	8108787
TR	81	5	1	GREEDY_RND	SA01	e63009d000dd487eb71df9f3918740f7	52523	4501	1000	12037596
TR	81	5	1	RND_GREEDY	SA01	f0ed3cee21404893a2afa7d59aff5683	28416	4529	1000	4942667
TR	81	5	1	RND_GREEDY	SA01	b9d0239604f14c7bbca1929b82dea4a0	23268	4495	1000	9973867
TR	81	5	1	RND_GREEDY	SA01	f4ab74b96cfb4e9d9d7e4bf347f35b60	32633	4732	1000	3847494
TR	81	5	1	RND_GREEDY	SA01	b62dc0788c314aebb59bacd05c5237fa	36249	4577	1000	6420911
TR	81	5	1	RND_GREEDY	SA01	56ec640937d4447caed05e9f893c683a	32568	4586	1000	9802704
TR	81	5	1	RND_GREEDY	SA01	7772d4890a17478e852ac92871dc5892	29902	4735	1000	5298421
TR	81	5	1	RND_GREEDY	SA01	a26fb7adcd47407aabc1e35fd71acdd5	26277	4547	1000	8258545
TR	81	5	1	RND_GREEDY	SA01	d0ad2f9272244621bc8fb3e9992bd8fa	33967	4762	1000	11862118
TR	81	5	1	RND_GREEDY	SA01	6bed4940e76a4338b1ae441f5fa703f4	31200	4594	1000	18593806
TR	81	5	1	RND_GREEDY	SA01	4bdce4e2c6934d0f9a85f3348c624a32	28425	4613	1000	4607249
TR	81	5	1	PROB	SA01	929da20229de4648a29f88b8df15c524	24935	4774	1000	8063365
TR	81	5	1	PROB	SA01	8e7db43adacd4c1983f1d28686a98edd	31883	4523	1000	17519799
TR	81	5	1	PROB	SA01	7f29531dddaa47be8f4abed6da3785ba	34467	4591	1000	4906397
TR	81	5	1	PROB	SA01	38591eb4c7604ae294d9915d937a4333	24057	4646	1000	11092730
TR	81	5	1	PROB	SA01	dfa56f8d4e794caba196f65e13c44d4a	43760	4580	1000	14538830
TR	81	5	1	PROB	SA01	a77c8906a66442378fbc823b99e51454	33533	4683	1000	4306031
TR	81	5	1	PROB	SA01	30f8c22d08994fa0b9408133d5dac979	27806	4793	1000	2864063
TR	81	5	1	PROB	SA01	1f85be3b10314b5a906ccc09199fe872	26504	4534	1000	11720384
TR	81	5	1	PROB	SA01	e43886cf0efb4fecaf407250af122857	40275	4840	1000	15520415
TR	81	5	1	PROB	SA01	94f52b8ac34e4b809101f9058d3334de	37874	4603	1000	2688038
TR	81	5	1	GREEDY_GRB	SA01	d3bf5fbe69d648c3833b81e79694f001	7605	4591	1000	11329682
TR	81	5	1	GREEDY_GRB	SA01	fe2ed1101e0d4184b8fe11930a933633	7605	4736	1000	3515107
TR	81	5	1	GREEDY_GRB	SA01	4319c91318334849bdd07b956a567ae5	7605	4518	1000	7261503
TR	81	5	1	GREEDY_GRB	SA01	330722678c1145cab13dbffa952d5f1f	7605	4669	1000	12558470
TR	81	5	1	GREEDY_GRB	SA01	01a5ae57a93d4f46aab24640c3a67e27	7605	4545	1000	2468057
TR	81	5	1	GREEDY_GRB	SA01	d2595933c1f84f36bda1c4b5efd53cbb	7605	4598	1000	3569895
TR	81	5	1	GREEDY_GRB	SA01	a819a9c08aa740388c8697fa8311a1b4	7605	4526	1000	2089817
TR	81	5	1	GREEDY_GRB	SA01	72c1ccf4f41a41fe8fa80afcf5455148	7605	4827	1000	74659653
TR	81	5	1	GREEDY_GRB	SA01	c389bb23ac3b4d2ca5e392d857167739	7605	4560	1000	7893756
TR	81	5	1	GREEDY_GRB	SA01	f0a87e794bac472c87c65f40fc585bcb	7605	4603	1000	3262512
TR	81	5	1	GRB	SA01	71fbf8d6f9e947b9a0abe61115405343	6300	4679	1000	4113571
TR	81	5	1	GRB	SA01	5313838450d84c60b950b10d01431d40	6300	4597	1000	5434283
TR	81	5	1	GRB	SA01	463d2ed3fb1c4207a187f9b6c7adfcbe	6300	4688	1000	3377749
TR	81	5	1	GRB	SA01	c36382d3b48e416ba96e07bcee4044d9	6300	4656	1000	14082641
TR	81	5	1	GRB	SA01	c4ee1a210e304380bf45595cb45fa53c	6300	4502	1000	7378781
TR	81	5	1	GRB	SA01	2ddc700488bb4312a54225748e2a97a9	6300	4621	1000	8084268
TR	81	5	1	GRB	SA01	1a2306d793714a4882031da2f9b83a28	6300	4588	1000	53783351
TR	81	5	1	GRB	SA01	8ab295b7c1c849cc807cd6064fac91bb	6300	4533	1000	6896838
TR	81	5	1	GRB	SA01	f8e38080126d4331bb6a6273857827ac	6300	4691	1000	9369653
TR	81	5	1	GRB	SA01	347851239ec9468abd2f7bf26317c840	6300	4555	1000	7500958
TR	81	5	2	RND	SA01	4b720e6479734e04aebb7b3a3171701f	34403	3010	1000	8010337
TR	81	5	2	RND	SA01	a53bdcfb266d4337bb5dc4f8e600429f	55432	2895	1000	51672013
TR	81	5	2	RND	SA01	081cdfcd522a4f0798b7c335950abc2c	49240	2954	1000	18014024
TR	81	5	2	RND	SA01	46187656cdf74d4eb78441f97762e045	48465	2969	1000	3397091
TR	81	5	2	RND	SA01	ec3b0116d7954870af4a86b12bcf7310	36251	3023	1000	4567874
TR	81	5	2	RND	SA01	982f6bac51db403192538e93d5a085ce	47823	2910	1000	21474504
TR	81	5	2	RND	SA01	8235dc5459bc41d497c5a004a231b858	46648	2977	1000	25825252
TR	81	5	2	RND	SA01	03f98608d31a4f3e8aeaf42a4d76836b	48524	2904	1000	32992655
TR	81	5	2	RND	SA01	c723aaf9771c4992a93d0577901efa33	50269	3012	1000	2511980
TR	81	5	2	RND	SA01	3718edd0e9074ccc95b7259d70108c13	52996	2940	1000	4868604
TR	81	5	2	GREEDY	SA01	17fdde1020904607ae89177822aac114	28973	2991	1000	5847758
TR	81	5	2	GREEDY	SA01	3bffe09810bd40bdb8452e8c35baff14	21139	3085	1000	11734314
TR	81	5	2	GREEDY	SA01	ef5be3661ab34fdd9d7b9d14f4d4aa79	33405	3078	1000	16629504
TR	81	5	2	GREEDY	SA01	922ae732c5e04e7d82156986becf20f3	30525	2951	1000	32000847
TR	81	5	2	GREEDY	SA01	bdc3153d2cd74c7f9bd927dcbe0c57fe	33135	2987	1000	5184747
TR	81	5	2	GREEDY	SA01	90106ac969634291b6225c2491bb0b72	35892	3017	1000	2604456
TR	81	5	2	GREEDY	SA01	3e4f2eaf4d6c4bfa8836c5703c40766e	35958	2896	1000	4208578
TR	81	5	2	GREEDY	SA01	9b497247865a4acc986714ea7a15b8c1	43818	2934	1000	12448536
TR	81	5	2	GREEDY	SA01	f8435e41a83844cbb47ab59c8addcb50	37833	2975	1000	10104534
TR	81	5	2	GREEDY	SA01	39b0018d1a964abab4f54230cce1d373	27037	2980	1000	18095129
TR	81	5	2	GREEDY_RND	SA01	fa0246de2d8447c5beecd154dbdffb14	55011	2953	1000	4728199
TR	81	5	2	GREEDY_RND	SA01	f5121054442248d8999ee1a48d7b2ed2	37453	2924	1000	6885651
TR	81	5	2	GREEDY_RND	SA01	550ee173b90e459c8df76dc743753930	24764	2988	1000	4998943
TR	81	5	2	GREEDY_RND	SA01	722052e5a9a54a21a8b972e0214d908a	39512	3088	1000	10094535
TR	81	5	2	GREEDY_RND	SA01	1e5fe18d28ab4659999427c5ad26ee66	53430	2893	1000	3861002
TR	81	5	2	GREEDY_RND	SA01	fb0b0fa6a69d449c827e249a8e4b3758	49593	3013	1000	10431603
TR	81	5	2	GREEDY_RND	SA01	73082dbe2e7d419798cc91460e5f052d	50293	2970	1000	5373549
TR	81	5	2	GREEDY_RND	SA01	cd3a146899134828b2ac5710bb3f624c	45679	3028	1000	6854847
TR	81	5	2	GREEDY_RND	SA01	9934ac545af5409f9ac3755998c6a152	52330	2976	1000	5438498
TR	81	5	2	GREEDY_RND	SA01	26d94193fe134a1eb9061f8e5e92b49a	45493	2977	1000	16960706
TR	81	5	2	RND_GREEDY	SA01	2e60a0674c7b4afbb03988fa1be587d4	27695	2913	1000	6666086
TR	81	5	2	RND_GREEDY	SA01	2927d6a9c5844d98a694459f7689face	21823	3029	1000	5881228
TR	81	5	2	RND_GREEDY	SA01	3e2d1953cf614ea7afec3c7f313ee77f	28138	2988	1000	41627087
TR	81	5	2	RND_GREEDY	SA01	594d8d9461ba4f36976ee314bc38df2f	21599	2985	1000	14576746
TR	81	5	2	RND_GREEDY	SA01	464229bd16ae4a5b888609c7ad4e9d74	32080	2980	1000	77083905
TR	81	5	2	RND_GREEDY	SA01	ff756997fbbd4d3a8b2725edc027a97b	24060	2934	1000	9663169
TR	81	5	2	RND_GREEDY	SA01	ad097def530749aa9a8f5a7b39fac794	26745	2968	1000	8064155
TR	81	5	2	RND_GREEDY	SA01	82db8c51617746f98204f61c1579dce3	36593	2997	1000	18424614
TR	81	5	2	RND_GREEDY	SA01	6dd23b0a7fdf4a9db92026be55f4e236	13785	2963	1000	15419435
TR	81	5	2	RND_GREEDY	SA01	f56e5aafbfd74dd8a6292b32700f2628	22474	2995	1000	9653850
TR	81	5	2	PROB	SA01	2b8bd65b378841a69f23685767f2ee74	28741	2919	1000	23801729
TR	81	5	2	PROB	SA01	b6e30ef1625243379c9e42bc63a5866e	31265	2992	1000	10178064
TR	81	5	2	PROB	SA01	d426894a55ca44339ed72c36fbcd4564	34910	2923	1000	15554697
TR	81	5	2	PROB	SA01	2d5869867b2f463a80bed9a2ee0a984b	23426	2969	1000	8808747
TR	81	5	2	PROB	SA01	845b77916c99471687a80d6b024e7e7b	33953	3007	1000	3613335
TR	81	5	2	PROB	SA01	2531752348e1495c85f6bb7269126357	19467	2989	1000	4857548
TR	81	5	2	PROB	SA01	28eabfe2102e40b5972ec7992d74f897	28155	3034	1000	26176700
TR	81	5	2	PROB	SA01	f7a3c471e57941f49f3dfbac94fe4d5c	28919	2967	1000	31669545
TR	81	5	2	PROB	SA01	07b010610cff4fdaa325f56f6f4d79f6	25731	3058	1000	5741446
TR	81	5	2	PROB	SA01	5c9e739447574926b21fc8ffa79b11cc	27113	2954	1000	13011675
TR	81	5	2	GREEDY_GRB	SA01	bd06579baf44426c8ccb0bb7a2f1e1f1	5379	2925	1000	6801530
TR	81	5	2	GREEDY_GRB	SA01	c9801aa94f58499480d6b3b94005842b	5379	3057	1000	50687746
TR	81	5	2	GREEDY_GRB	SA01	df4c3e4d00284526a0a33c6595f668c4	5379	3017	1000	7198120
TR	81	5	2	GREEDY_GRB	SA01	625c42755a9e402e8b70521f58b59ca2	5379	2918	1000	8482502
TR	81	5	2	GREEDY_GRB	SA01	6cbb18c451df49ef8b563b44a378b243	5379	2975	1000	32389700
TR	81	5	2	GREEDY_GRB	SA01	4f86691f7dec4b12a6f27e761271a57b	5379	2914	1000	16780163
TR	81	5	2	GREEDY_GRB	SA01	0c76f2bb805042078ba36f95d1725c06	5379	2982	1000	34065523
TR	81	5	2	GREEDY_GRB	SA01	a6dfdb1423864e5589a310e927b33ad9	5379	2862	1000	29963686
TR	81	5	2	GREEDY_GRB	SA01	45cf933223bb450a9a502625751bc9e0	5379	2948	1000	28654145
TR	81	5	2	GREEDY_GRB	SA01	7997f02e5f4546888d96fff90e5b3d6a	5379	2943	1000	9451487
TR	81	5	2	GRB	SA01	ccee9261420d4c99b594ba9c285b2810	5801	3012	1000	5595088
TR	81	5	2	GRB	SA01	fa82ee79f5324222bd9cb8c8e46ef5d9	5801	2984	1000	24634777
TR	81	5	2	GRB	SA01	d228e70d93df45a5b609b6a82d301b33	5801	2955	1000	52339863
TR	81	5	2	GRB	SA01	b8eb0265a90e475e8d79fe5f124c5e4b	5801	2956	1000	13220493
TR	81	5	2	GRB	SA01	7b8dea2816134a748df55cfa6095bc81	5801	3030	1000	6461264
TR	81	5	2	GRB	SA01	2447a99505d144cb9b76f9e39780795a	5801	2853	1000	3497201
TR	81	5	2	GRB	SA01	c62267f940ad46549d4cb352b984b952	5801	2922	1000	39477853
TR	81	5	2	GRB	SA01	d445d7f252c144d59559fe5666f3e42d	5801	2954	1000	29881071
TR	81	5	2	GRB	SA01	7dc6dd1ffdcc4ef9af9e69cb86394f10	5801	3020	1000	8568080
TR	81	5	2	GRB	SA01	79615aa8a8f844df8a1507c3a517cebd	5801	3104	1000	7362327
TR	81	9	1	RND	SA01	03b48f539c144d5ca670798c1acda1e9	38312	3109	1000	7385261
TR	81	9	1	RND	SA01	21a7bc3f1b3b474ca27cb3f627bec599	49565	3078	1000	13166526
TR	81	9	1	RND	SA01	23a4b871290b4aafb0378f733591a7c9	47434	3113	1000	29644778
TR	81	9	1	RND	SA01	8971ddc1dbec40988bd89ca4fe0aa3c4	44569	3102	1000	14050413
TR	81	9	1	RND	SA01	e67dc75e9a404c31b18a001f4f932bbb	43760	3043	1000	4118612
TR	81	9	1	RND	SA01	d462615c0d76475fb412175add1716d4	42429	3064	1000	4665516
TR	81	9	1	RND	SA01	d5d0ebb917f7478691186ddcb3d6fff5	30223	3068	1000	4930430
TR	81	9	1	RND	SA01	a3d53fd683524cb99611ecc7525e5bc6	47047	3051	1000	42659016
TR	81	9	1	RND	SA01	8404666ded87476f9ea4a1ac2d3e1d07	49513	3083	1000	3793469
TR	81	9	1	RND	SA01	27a2ad7da4674b3cbd29a8a04f445618	50662	2985	1000	9425958
TR	81	9	1	GREEDY	SA01	f22aad7a39934e68a0dc69a91a890b1d	28195	3058	1000	9282936
TR	81	9	1	GREEDY	SA01	91a6f085a4454a828972fcc32ab62f92	31397	3137	1000	3657881
TR	81	9	1	GREEDY	SA01	9f16b4cd63d64137af5d542672228709	35612	3148	1000	54982595
TR	81	9	1	GREEDY	SA01	a75c06fd22584ad4b086874e58f1e8f8	33324	3057	1000	6240367
TR	81	9	1	GREEDY	SA01	a8f3f63e4e0a47ea9586b4d73dcd291c	42818	3075	1000	35237802
TR	81	9	1	GREEDY	SA01	8a9cf5303ca041a7b5120acdf0de6832	34568	2978	1000	37195406
TR	81	9	1	GREEDY	SA01	397322d177b44249b860054dc207f3f9	27727	3050	1000	10104317
TR	81	9	1	GREEDY	SA01	2bbac4c263e94c098af4d606318715ec	18773	3088	1000	4280123
TR	81	9	1	GREEDY	SA01	c92f405272cd4964a25c6ec9b6118035	21109	3080	1000	17486958
TR	81	9	1	GREEDY	SA01	457854b398054c2094ea876af75bb8ea	24002	3112	1000	9204995
TR	81	9	1	GREEDY_RND	SA01	7acd1e21154c4b989416a9c056f90573	41326	3099	1000	11400980
TR	81	9	1	GREEDY_RND	SA01	360ef2ab5a6b445d8f0e49817eb505da	50249	3078	1000	4367475
TR	81	9	1	GREEDY_RND	SA01	6e124ce00c52406e83acd1ac71c10b21	30483	3144	1000	7203083
TR	81	9	1	GREEDY_RND	SA01	6208e79d6d544c4a93da9fc4358d515e	38784	3068	1000	8159994
TR	81	9	1	GREEDY_RND	SA01	18d04b5bc4c6463fa5593b8df5c5e79f	48224	3075	1000	34252201
TR	81	9	1	GREEDY_RND	SA01	a9271e1843b94309b569b573c5968cda	47136	3024	1000	3612473
TR	81	9	1	GREEDY_RND	SA01	d2c757a76463459e8df275e47d6d67f3	31924	3103	1000	4910224
TR	81	9	1	GREEDY_RND	SA01	f79da70b27e24061b7e0ca372a12f1a0	38276	3078	1000	6583037
TR	81	9	1	GREEDY_RND	SA01	f10db6c0684440cdbe356a6c9887662a	45916	3029	1000	24930985
TR	81	9	1	GREEDY_RND	SA01	788e79c2dff9493caf17a76e6b710b33	32912	3083	1000	59864927
TR	81	9	1	RND_GREEDY	SA01	6de1b5647fd74e779cfcea37b0b34c5a	19941	3013	1000	5893501
TR	81	9	1	RND_GREEDY	SA01	20002f4660ab4e26a844acf52cf271d7	23142	3086	1000	13999392
TR	81	9	1	RND_GREEDY	SA01	8463661b7ad645a8afa9bf041dd342fb	23611	3102	1000	47164976
TR	81	9	1	RND_GREEDY	SA01	b7b3cfbc38c5488fbe3ac45b78b912f2	25190	3169	1000	4252795
TR	81	9	1	RND_GREEDY	SA01	a344fea80f874f14ac6d5cf6383f9a5e	28355	3054	1000	3657250
TR	81	9	1	RND_GREEDY	SA01	d1907bd6ac3d47de900cd798cec5da1e	29450	3094	1000	5966533
TR	81	9	1	RND_GREEDY	SA01	896938d48c884bcf84b299820ba55374	26552	3148	1000	5002575
TR	81	9	1	RND_GREEDY	SA01	0a73f00f6503492d9394b22f7b12826a	19806	3100	1000	4356086
TR	81	9	1	RND_GREEDY	SA01	3c42c24a458c4991bc5a209bda5df803	17459	3057	1000	11269281
TR	81	9	1	RND_GREEDY	SA01	14b8fdc9ffab4f7cbcfebd8c278185d2	28868	3118	1000	24129102
TR	81	9	1	PROB	SA01	6f06b6650d7244b9834f8e0e72a502d2	27498	3023	1000	45372172
TR	81	9	1	PROB	SA01	4183f8ecebae4813989fca0832afb386	26119	3089	1000	9793737
TR	81	9	1	PROB	SA01	4db7f6f79d4b4b4dbff6d7e40d8bd7a4	29195	3029	1000	2720892
TR	81	9	1	PROB	SA01	2ba3ae6812f145f7adac3dad1ae115bc	30960	3015	1000	2941029
TR	81	9	1	PROB	SA01	cc27457b87204161b69ee83dcb9f883b	33392	3028	1000	16436556
TR	81	9	1	PROB	SA01	2e15f7b77b4040f68e8ab739ce8b77a2	41582	3143	1000	4086496
TR	81	9	1	PROB	SA01	69f20458179a42b0b429422faa1ba466	34122	3057	1000	6838679
TR	81	9	1	PROB	SA01	9d70e04b95a3413890bbceef6ea58ac0	36593	3041	1000	4926381
TR	81	9	1	PROB	SA01	d608147be6884f858bfdf64f5d123a3a	33844	3041	1000	5840023
TR	81	9	1	PROB	SA01	a5ab59aac17e4c59a063d9218da541f5	30182	3059	1000	33965067
TR	81	9	1	GREEDY_GRB	SA01	c0dbfc67ad9143cbace74e5fcae703aa	6978	3111	1000	6518861
TR	81	9	1	GREEDY_GRB	SA01	86bb9d9b31dd4f36802b0e9b9dbfe29e	6978	3085	1000	13034075
TR	81	9	1	GREEDY_GRB	SA01	58ca64694fa140dc9c849055cd044143	6978	3038	1000	28759917
TR	81	9	1	GREEDY_GRB	SA01	35dde80575fb482684f019423dddf5f4	6978	3076	1000	8389757
TR	81	9	1	GREEDY_GRB	SA01	60a739e85c024a678e1d899258558805	6978	2990	1000	23940558
TR	81	9	1	GREEDY_GRB	SA01	6209134f1ce44001a5963dd0d76659d3	6978	3025	1000	17962874
TR	81	9	1	GREEDY_GRB	SA01	54a1b964665f4572bb3f1513e1dc8aa2	6978	3034	1000	7100717
TR	81	9	1	GREEDY_GRB	SA01	67b2df30a41b42a2ad96ece11669173b	6978	3237	1000	5133335
TR	81	9	1	GREEDY_GRB	SA01	5b38b9c18d174436a21d7e12e7915af1	6978	3102	1000	23906498
TR	81	9	1	GREEDY_GRB	SA01	32885e28056645b8814e3c25f9c9a83e	6978	3113	1000	5587357
TR	81	9	1	GRB	SA01	d759afddf4c1450d8e60668d2d10ed6d	4452	3134	1000	8366775
TR	81	9	1	GRB	SA01	20d8316691714364a594fbadc598393e	4452	3077	1000	13143518
TR	81	9	1	GRB	SA01	814d083f897a40d88dae1aec7e50d616	4452	3094	1000	12491014
TR	81	9	1	GRB	SA01	4ebf60f3587a47098b72ec7963776fc6	4452	3137	1000	5614539
TR	81	9	1	GRB	SA01	8710862f25264cbb8164150c46c592b0	4452	3089	1000	4480125
TR	81	9	1	GRB	SA01	5ba9f314c74840edadcc7412abf9c2eb	4452	3092	1000	4235354
TR	81	9	1	GRB	SA01	a4bc1fec25ec449ea34e5e80142a1887	4452	3050	1000	5498167
TR	81	9	1	GRB	SA01	612138c24b7345f88b1e022201c8370a	4452	3122	1000	7989544
TR	81	9	1	GRB	SA01	f9aa1ec4911c4d62816f3a2a87589d2f	4452	3098	1000	6979684
TR	81	9	1	GRB	SA01	dd2c53bda853456ab542cbab34d9e139	4452	3002	1000	18879403
TR	81	9	2	RND	SA01	57a70493eb7d44e2afd62d2023cbc534	40595	2265	1000	4201452
TR	81	9	2	RND	SA01	8efae81c0c5a4cb78916f33389593175	42296	2271	1000	14728147
TR	81	9	2	RND	SA01	c79c57b264ee46e88119876b4f9a0342	37021	2297	1000	7288289
TR	81	9	2	RND	SA01	8a254306bea74c11944a84a97dc7d02d	34949	2251	1000	8006915
TR	81	9	2	RND	SA01	33356632f27646e08e7f1ac29a90afb0	42804	2231	1000	15947839
TR	81	9	2	RND	SA01	1a10f8568a964690b4a82c1d67ca74e6	47061	2289	1000	9016429
TR	81	9	2	RND	SA01	7da8c6619fea4c7aa293fe6d19272aa7	36224	2235	1000	11696199
TR	81	9	2	RND	SA01	c4e1f28b3a9e4b518b4ccc9e5f0ab124	45531	2255	1000	31948250
TR	81	9	2	RND	SA01	219ca2a3bbe44bc8881dbb355f6c9567	38198	2231	1000	13715317
TR	81	9	2	RND	SA01	b499eb416ac44917b85d34febb5560cf	36808	2311	1000	9143412
TR	81	9	2	GREEDY	SA01	7e381e1ad40040678cab11493da7f07a	32467	2231	1000	24817583
TR	81	9	2	GREEDY	SA01	66ac46c58294494583a1959dc23c8c03	30318	2301	1000	33985334
TR	81	9	2	GREEDY	SA01	7a93fdeef2a942c79c2529cdf313ca45	22000	2251	1000	11147315
TR	81	9	2	GREEDY	SA01	e76ef81d28514343ab055d87cb71b1f0	34727	2269	1000	28239652
TR	81	9	2	GREEDY	SA01	d859059ecdc94c45aaeb676b6fe9433d	34172	2285	1000	17766118
TR	81	9	2	GREEDY	SA01	053ae21d5c214fa2a895e1ce032879a8	27936	2253	1000	15683473
TR	81	9	2	GREEDY	SA01	55b757393e88451284b4c373f0cc303f	33791	2251	1000	30534004
TR	81	9	2	GREEDY	SA01	cfe203e83f8044f9bb474d79a88a67dc	25658	2267	1000	18387388
TR	81	9	2	GREEDY	SA01	5f4408a8fb7c4d9f8fd329ea20a915b5	31862	2292	1000	18456026
TR	81	9	2	GREEDY	SA01	d058fc4677ad4d4dbff6068f415b3452	33460	2231	1000	5654822
TR	81	9	2	GREEDY_RND	SA01	ad42d6192d634adb8d688956094e6b5e	35765	2281	1000	29586979
TR	81	9	2	GREEDY_RND	SA01	18551f9accc44a76afb55a7f674bde54	31610	2239	1000	9299610
TR	81	9	2	GREEDY_RND	SA01	dd776d61b3cf495fa4490b6792c2daee	35910	2289	1000	29051818
TR	81	9	2	GREEDY_RND	SA01	59795dd01e104fe3898f97511e6fff55	22370	2251	1000	18164709
TR	81	9	2	GREEDY_RND	SA01	8d2b8b17e6d44d12b7c7e57f71ebf8ce	40231	2264	1000	9186734
TR	81	9	2	GREEDY_RND	SA01	08103fade15e43dfbd0204ec6debf415	44933	2312	1000	9974754
TR	81	9	2	GREEDY_RND	SA01	cc1420d7c7a0498e868b9cb95a505ec2	42930	2247	1000	21951590
TR	81	9	2	GREEDY_RND	SA01	ecc53d94c32a40589d23c9a56fe1c979	32587	2232	1000	4479374
TR	81	9	2	GREEDY_RND	SA01	b645a8f3b78b4d93bd68fc7347c47b35	41449	2235	1000	36405362
TR	81	9	2	GREEDY_RND	SA01	f55af824a0924b7e8927fd237c1db47b	42530	2255	1000	8386123
TR	81	9	2	RND_GREEDY	SA01	deb35814a7ef44ffae0692b03cfb0fb1	20851	2228	1000	8126319
TR	81	9	2	RND_GREEDY	SA01	860b581b40b8429a83ebb1a8606c6112	28190	2290	1000	12878678
TR	81	9	2	RND_GREEDY	SA01	0e6ffe9008fb4d849b4ba487e60799ba	12921	2263	1000	24274357
TR	81	9	2	RND_GREEDY	SA01	e871f751f4bf4ff8b13b0d2f9c76a6c2	20726	2257	1000	18166290
TR	81	9	2	RND_GREEDY	SA01	dc75663c2a314e648667131b6049299c	32835	2228	1000	32776607
TR	81	9	2	RND_GREEDY	SA01	3a7062c726a04e3f9557d63bac58f848	16967	2249	1000	16846773
TR	81	9	2	RND_GREEDY	SA01	d890676ca28c431e9567c92a5c31774b	23688	2262	1000	28630707
TR	81	9	2	RND_GREEDY	SA01	231802f58398419dbe11378104fa441d	21434	2246	1000	15665481
TR	81	9	2	RND_GREEDY	SA01	70baf14c031e469081a9a93699078b88	14299	2251	1000	24813333
TR	81	9	2	RND_GREEDY	SA01	c7040ece5d274b388397b992f06b75e9	22986	2256	1000	32585608
TR	81	9	2	PROB	SA01	d2b74e23b71c4f13a867606da348b63f	26970	2231	1000	35546478
TR	81	9	2	PROB	SA01	af0dbdcee7514d1bba410e2e4aa66c00	19430	2262	1000	4064275
TR	81	9	2	PROB	SA01	476db53e7e184ff9bf026328c254a878	26403	2237	1000	10599743
TR	81	9	2	PROB	SA01	ecf21e17046246babcea5a687e0e1152	24033	2305	1000	9413155
TR	81	9	2	PROB	SA01	178108e7fff441d4b7c44841e64363e9	24533	2251	1000	27460030
TR	81	9	2	PROB	SA01	7bfff348dc7846fdbed3b6c340b1ccdb	29947	2319	1000	3092303
TR	81	9	2	PROB	SA01	de6c3781609f47b48b0451d9fb612ddf	21517	2283	1000	9128004
TR	81	9	2	PROB	SA01	c5474e3cecbe476faca2cc38a888d40b	23113	2269	1000	29456956
TR	81	9	2	PROB	SA01	6c881c3306624be1a253f66383bd6cbb	25424	2231	1000	33586178
TR	81	9	2	PROB	SA01	58cc125b962e4dc3bb7882ad471bd6ec	20065	2299	1000	9747551
TR	81	9	2	GREEDY_GRB	SA01	bdb84bf0b03846e5bb925a58df0f460b	3679	2253	1000	4985230
TR	81	9	2	GREEDY_GRB	SA01	118e1c62ffbf4d4788c5f57220b69799	3679	2238	1000	15379673
TR	81	9	2	GREEDY_GRB	SA01	7be2b81fd162490b96972c273f16dbaf	3679	2273	1000	22677805
TR	81	9	2	GREEDY_GRB	SA01	da2bbeea4b5541e282d554f35b064178	3679	2231	1000	37869777
TR	81	9	2	GREEDY_GRB	SA01	88e41c290c8842dcb184c6d18cf6d3c1	3679	2247	1000	13379613
TR	81	9	2	GREEDY_GRB	SA01	a0474dff3945493ca3c043e7743c45c8	3679	2323	1000	15366920
